"","year","plant_name","operator_name","county_fips","county_name","latitude","longitude","fuel_type","capacity_factor","nameplate_capacity","annual_net_generation","coastal"
"2231",2016,"OCI Alamo 3 LLC","City of San Antonio - (TX)","029","Bexar","29.479167","-98.297222","solar",0.24944,5.5,12018,FALSE
"2232",2016,"OCI Alamo 4, LLC","AEP Texas Central Company","271","Kinney","29.328889","-100.383889","solar",0.22626,39.6,78490,FALSE
"2233",2016,"OCI Alamo 5 LLC","South Texas Electric Coop, Inc","463","Uvalde","29.216667","-99.716111","solar",0.24704,100,216411,FALSE
"2235",2016,"OCI Alamo 7 LLC","AEP Texas North Company","207","Haskell","33.04","-99.5525","solar",0.08003,100,70109,FALSE
"2236",2016,"OCI Alamo Solar I","City of San Antonio - (TX)","029","Bexar","29.271667","-98.444722","solar",0.20399,41.7,74517,FALSE
"2237",2016,"Ocotillo Windpower","Oncor Electric Delivery Company LLC","227","Howard","32.1217","-101.3853","wind",0.26407,58.8,136020,FALSE
"2238",2016,"Odessa Ector Generating Station","Oncor Electric Delivery Company LLC","135","Ector","31.8403","-102.3264","gas",0.40218,1152.8,4061476,FALSE
"2239",2016,"Oklaunion Power Station","Public Service Co of Oklahoma","487","Wilbarger","34.0825","-99.1753","coal",0.39499,720,2491265,FALSE
"2241",2016,"Optim Energy Altura Cogen, LLC","CenterPoint Energy","201","Harris","29.8161","-95.10773","gas",0.5211,643.6,2937926,FALSE
"2242",2016,"Oyster Creek Unit VIII","CenterPoint Energy","039","Brazoria","28.9802","-95.342","gas",0.54752,497.9,2388071,FALSE
"2244",2016,"Panda Sherman Power Station","Oncor Electric Delivery Company LLC","181","Grayson","33.582573","-96.617893","gas",0.44748,803.2,3148465,FALSE
"2245",2016,"Panda Temple Power Station","Oncor Electric Delivery Company LLC","027","Bell","31.055833","-97.317222","gas",0.30813,1606.4,4336063,FALSE
"2246",2016,"Paris Energy Center","Oncor Electric Delivery Company LLC","277","Lamar","33.6968","-95.5577","gas",0.16802,265.6,390931,FALSE
"2249",2016,"Pasadena Power Plant","CenterPoint Energy","201","Harris","29.72475","-95.176479","gas",0.678,815,4840544,FALSE
"2251",2016,"Pattern Gulf Wind","AEP Texas Central Company","261","Kenedy","27.0011","-97.5994","wind",0.2746,283.2,681231,TRUE
"2252",2016,"Pattern Panhandle Wind 2 LLC","Cross Texas Transmission","065","Carson","35.442778","-101.372778","wind",0.52682,181.7,838533,FALSE
"2253",2016,"Pattern Panhandle Wind LLC","Cross Texas Transmission","065","Carson","35.4275","-101.253056","wind",0.43058,218,822264,FALSE
"2255",2016,"Pearsall","South Texas Electric Coop, Inc","163","Frio","28.9275","-99.0919","gas",0.10371,267.6,243114.992,FALSE
"2257",2016,"Penascal II Wind Project LLC","AEP Texas Central Company","261","Kenedy","27.1197","-97.5499","wind",0.26687,201,469891,TRUE
"2258",2016,"Penascal Wind Power LLC","AEP Texas Central Company","261","Kenedy","27.0702","-97.5077","wind",0.28883,201.6,510071,TRUE
"2259",2016,"Permian Basin","Oncor Electric Delivery Company LLC","475","Ward","31.5839","-102.9633","gas",0.00142,1097.4,13692,FALSE
"2263",2016,"Point Comfort Operations","AEP Texas Central Company","057","Calhoun","28.652709","-96.559997","gas",0.16459,63.1,90978.24,FALSE
"2264",2016,"Port Arthur Steam Energy","Entergy Texas Inc.","245","Jefferson","29.835","-93.962222","other",0.13726,5,6012,FALSE
"2266",2016,"Post Oak Wind LLC","Oncor Electric Delivery Company LLC","417","Shackelford","32.5144","-99.6564","wind",0.32505,200,569491,FALSE
"2267",2016,"Post Wind Farm LP","Brazos Electric Power Coop Inc","033","Borden","32.92544","-101.219397","wind",0.4003,84,294560,FALSE
"2268",2016,"Power Island","CenterPoint Energy","039","Brazoria","29.2293","-95.1952","gas",0.20098,141,248238,FALSE
"2269",2016,"Power Lane Steam Plant","City of Greenville - (TX)","231","Hunt","33.1707","-96.1264","gas",0.01867,109.9,17973,FALSE
"2271",2016,"Power Station 4","Texas-New Mexico Power Co","167","Galveston","29.378164","-94.92195","gas",0.00724,191.1,12118,FALSE
"2272",2016,"PPG Industries Works 4","Oncor Electric Delivery Company LLC","485","Wichita","34.003489","-98.553539","oil",0.00278,6,146.001,FALSE
"2273",2016,"Providence Memorial Hospital","El Paso Electric Co","141","El Paso","31.7697","-106.5014","gas",0.00215,4.2,79,FALSE
"2274",2016,"PRSI FCC Generator","CenterPoint Energy","201","Harris","29.723333","-95.210278","oil",0.01465,4.7,603.34,FALSE
"2275",2016,"Pyron Wind Farm LLC","Oncor Electric Delivery Company LLC","151","Fisher","32.5886","-100.6728","wind",0.34083,258.9,772988,FALSE
"2276",2016,"Quail Run Energy Center","Oncor Electric Delivery Company LLC","135","Ector","31.8414","-102.315","gas",0.12597,550.4,607370,FALSE
"2277",2016,"R W Miller","Brazos Electric Power Coop Inc","363","Palo Pinto","32.6581","-98.3103","gas",0.04757,603.6,251511,FALSE
"2279",2016,"Rattlesnake Den","Wind Energy Transmission Texas LLC","173","Glasscock","31.74325","-101.493407","wind",0.48704,207.2,884015,FALSE
"2281",2016,"Ray Olinger","City of Garland - (TX)","085","Collin","33.068055","-96.452481","gas",0.00848,427.7,31772,FALSE
"2283",2016,"RE Roserock","AEP Texas North Company","371","Pecos","30.960209","-103.306662","solar",0.01914,160,26825,FALSE
"2284",2016,"Red Gate Power Plant","AEP Texas Central Company","215","Hidalgo","26.451111","-98.1775","gas",0.00335,224.4,6591,FALSE
"2285",2016,"Rentech Nitrogen Pasadena Cogeneration","CenterPoint Energy","201","Harris","29.739444","-95.194722","other",0.6799,15.4,91721,FALSE
"2286",2016,"Rice University","CenterPoint Energy","201","Harris","29.721048","-95.39536","gas",0.09839,6.9,5947,FALSE
"2287",2016,"Rio Grande Valley Sugar Growers","AEP Texas Central Company","215","Hidalgo","26.269683","-97.867012","other",0.01005,24.9,2192,FALSE
"2288",2016,"Rio Nogales Power Project, LP","Lower Colorado River Authority","187","Guadalupe","29.593056","-97.973215","gas",0.37386,940.2,3079186,FALSE
"2290",2016,"Robert D Willis","Jasper-Newton Elec Coop, Inc","241","Jasper","30.7975","-94.1756","hydro",0,8,0,FALSE
"2291",2016,"Robert Mueller Energy Center","Austin Energy","453","Travis","30.304994","-97.707675","gas",0.52981,6.1,28311,FALSE
"2294",2016,"Roland C. Dansby Power Plant","City of Bryan - (TX)","041","Brazos","30.7217","-96.4608","gas",0.07259,203.2,129210,FALSE
"2295",2016,"Roscoe Wind Farm LLC","Oncor Electric Delivery Company LLC","353","Nolan","32.4694","-100.6664","wind",0.30719,209,562424,FALSE
"2296",2016,"Route 66 Wind Plant","Sharyland Utilities LP","065","Carson","35.205278","-101.434167","wind",0.52255,150,686630,FALSE
"2297",2016,"Salt Fork Wind Project, LLC","Cross Texas Transmission","129","Donley","35.18172","-100.934408","wind",0.03662,174,55811,FALSE
"2299",2016,"Sam Rayburn Dam","Entergy Texas Inc.","241","Jasper","31.060893","-94.1062","hydro",0.26945,52,122742,FALSE
"2300",2016,"Sam Rayburn Plant","South Texas Electric Coop, Inc","469","Victoria","28.8947","-97.135","gas",0.05585,240.2,117517,FALSE
"2301",2016,"Sam Seymour","Lower Colorado River Authority","149","Fayette","29.9172","-96.7506","coal",0.68551,1690,10148497,FALSE
"2302",2016,"San Jacinto Steam Electric Station","CenterPoint Energy","201","Harris","29.694838","-95.040622","gas",0.63051,176.4,974299,FALSE
"2303",2016,"San Miguel","South Texas Electric Coop, Inc","013","Atascosa","28.7044","-98.4775","coal",0.65482,410,2351858,FALSE
"2305",2016,"Sand Bluff Wind Farm","Oncor Electric Delivery Company LLC","173","Glasscock","31.991442","-101.302637","wind",0.19634,90,154794,FALSE
"2306",2016,"Sand Hill Energy Center","Austin Energy","453","Travis","30.2098","-97.6129","gas",0.26398,696.4,1610397.998,FALSE
"2307",2016,"Sandow","Oncor Electric Delivery Company LLC","331","Milam","30.565871","-97.064032","coal",0.76358,590.6,3950477,FALSE
"2308",2016,"Sandow Station","Oncor Electric Delivery Company LLC","331","Milam","30.5681","-97.0614","coal",0.48632,1024.5,4364570,FALSE
"2309",2016,"Sandy Creek Energy Station","Oncor Electric Delivery Company LLC","309","McLennan","31.474378","-96.957149","coal",0.47159,1008,4164199,FALSE
"2311",2016,"Scurry County Wind II","Oncor Electric Delivery Company LLC","415","Scurry","32.718056","-100.793333","wind",0.38292,120,402529,FALSE
"2312",2016,"Scurry County Wind LP","Oncor Electric Delivery Company LLC","415","Scurry","32.7204","-100.9952","wind",0.3812,130.5,435777,FALSE
"2313",2016,"Seadrift Coke LP","AEP Texas Central Company","057","Calhoun","28.513929","-96.794154","oil",0.66425,7.6,44223.27,FALSE
"2314",2016,"Senate Wind LLC","Oncor Electric Delivery Company LLC","237","Jack","33.205801","-98.365069","wind",0.38389,150,504431,FALSE
"2315",2016,"Sendero Wind Energy","AEP Texas Central Company","247","Jim Hogg","27.18","-98.916667","wind",0.44028,78,300832,FALSE
"2316",2016,"Shannon Wind","Oncor Electric Delivery Company LLC","077","Clay","33.509722","-98.360833","wind",0.38315,204,684703,FALSE
"2317",2016,"Shell Deer Park","CenterPoint Energy","201","Harris","29.723185","-95.128856","other",0.67347,257,1516199,FALSE
"2318",2016,"Sherbino I Wind Farm","Texas-New Mexico Power Co","371","Pecos","30.807272","-102.355628","wind",0.27995,150,367848,FALSE
"2319",2016,"Sherbino II","Texas-New Mexico Power Co","371","Pecos","30.772575","-102.505808","wind",0.34847,145,442632,FALSE
"2321",2016,"Signal Hill Generating LLC","Oncor Electric Delivery Company LLC","485","Wichita","33.8625","-98.5894","gas",0.00588,80,4122,FALSE
"2322",2016,"Silas Ray","Brownsville Public Utilities Board","061","Cameron","25.9131","-97.5214","gas",0.06768,170.4,101023,FALSE
"2323",2016,"Silver Star I Wind Power Project","Oncor Electric Delivery Company LLC","143","Erath","32.338611","-98.476111","wind",0.33086,60,173901,FALSE
"2324",2016,"Sim Gideon","Lower Colorado River Authority","021","Bastrop","30.1456","-97.2708","gas",0.07369,623,402187,FALSE
"2325",2016,"Sky Global Power One","San Bernard Electric Coop, Inc","089","Colorado","29.550278","-96.537778","gas",0.07547,51,33717,FALSE
"2326",2016,"Skyline Gas Recovery","Oncor Electric Delivery Company LLC","113","Dallas","32.5397","-96.6653","other",0.85012,6.4,47661,FALSE
"2327",2016,"Snyder Wind Farm","Big Country Electric Coop, Inc","415","Scurry","32.739294","-100.738949","wind",0.30963,63,170880,FALSE
"2329",2016,"South Houston Green Power Site","Texas-New Mexico Power Co","167","Galveston","29.378097","-94.932773","gas",0.59326,861,4474580,FALSE
"2330",2016,"South Plains II","Sharyland Utilities LP","153","Floyd","34.196962","-101.381494","wind",0.25577,300,672154,FALSE
"2331",2016,"South Plains Wind Phase I","Sharyland Utilities LP","153","Floyd","34.080556","-101.323611","wind",0.46707,200,818301,FALSE
"2332",2016,"South Texas Project","Austin Energy","321","Matagorda","28.795","-96.0481","nuclear",0.91432,2708.6,21694303,FALSE
"2333",2016,"South Trent Wind Farm","Oncor Electric Delivery Company LLC","353","Nolan","32.4081","-100.1286","wind",0.38157,101.2,338265,FALSE
"2334",2016,"Spencer","City of Denton - (TX)","121","Denton","33.1975","-97.1061","gas",0.01135,173.7,17270,FALSE
"2335",2016,"Spinning Spur Wind II","Sharyland Utilities LP","359","Oldham","35.276944","-102.682778","wind",0.43387,161,611912,FALSE
"2336",2016,"Spinning Spur Wind III","Sharyland Utilities LP","359","Oldham","35.295","-102.721111","wind",0.4792,194,814372,FALSE
"2337",2016,"Stanton Wind Energy LLC","Oncor Electric Delivery Company LLC","317","Martin","32.2353","-101.8367","wind",0.3555,120,373704,FALSE
"2338",2016,"State Farm Insur Support Center Central","Oncor Electric Delivery Company LLC","113","Dallas","32.9192","-96.9894","oil",0.00424,10.8,400.998,FALSE
"2341",2016,"Stephens Ranch Wind Energy LLC","Wind Energy Transmission Texas LLC","033","Borden","32.926389","-101.647778","wind",0.41408,376,1363879,FALSE
"2342",2016,"Stryker Creek","Oncor Electric Delivery Company LLC","073","Cherokee","31.93985","-94.989834","gas",0.02078,713.4,129875,FALSE
"2343",2016,"SunE CPS1 LLC","City of San Antonio - (TX)","029","Bexar","29.245","-98.418333","solar",0.22081,10,19343,FALSE
"2344",2016,"SunE CPS2 LLC","City of San Antonio - (TX)","029","Bexar","29.245","-98.418333","solar",0.21958,10,19235,FALSE
"2345",2016,"SunE CPS3 LLC","City of San Antonio - (TX)","029","Bexar","29.221944","-98.669167","solar",0.22727,10.6,21103,FALSE
"2346",2016,"Sunray Wind I","Southwestern Public Service Co","341","Moore","35.9454","-101.9005","wind",0.4312,49.5,186976,FALSE
"2347",2016,"Suzlon Project VIII LLC","Southwestern Public Service Co","205","Hartley","35.75","-102.28","wind",0.21392,8.9,16678,FALSE
"2348",2016,"Sweeny Cogeneration Facility","Texas-New Mexico Power Co","039","Brazoria","29.0728","-95.745","gas",0.60741,572,3043546,FALSE
"2349",2016,"Sweetwater Wind  1 LLC","Oncor Electric Delivery Company LLC","353","Nolan","32.3606","-100.3389","wind",0.34804,37.5,114330,FALSE
"2350",2016,"Sweetwater Wind 2 LLC","Oncor Electric Delivery Company LLC","353","Nolan","32.3472","-100.3703","wind",0.37065,91.5,297092,FALSE
"2351",2016,"Sweetwater Wind 3 LLC","Oncor Electric Delivery Company LLC","353","Nolan","32.290833","-100.4219","wind",0.35579,135,420763,FALSE
"2352",2016,"Sweetwater Wind 4 LLC","Oncor Electric Delivery Company LLC","353","Nolan","32.3122","-100.5303","wind",0.32685,241,690042,FALSE
"2353",2016,"Sweetwater Wind 5","Oncor Electric Delivery Company LLC","353","Nolan","32.236944","-100.4833","wind",0.33788,80.5,238264,FALSE
"2354",2016,"T C Ferguson Power Plant","Lower Colorado River Authority","299","Llano","30.558","-98.3705","gas",0.42249,1011.6,3743951,FALSE
"2355",2016,"T H Wharton","CenterPoint Energy","201","Harris","29.9417","-95.5306","gas",0.03897,1437.7,490795.997,FALSE
"2356",2016,"TECO CHP-1","CenterPoint Energy","201","Harris","29.703454","-95.398317","gas",0.13225,48,55607,FALSE
"2357",2016,"Tenaska Frontier Generating Station","CenterPoint Energy","185","Grimes","30.5924","-95.9178","gas",0.49709,939.7,4091968,FALSE
"2358",2016,"Tenaska Gateway Generating Station","Oncor Electric Delivery Company LLC","401","Rusk","32.017826","-94.619743","gas",0.45819,939.6,3771319,FALSE
"2359",2016,"Tessman Road","Austin Energy","029","Bexar","29.4289","-98.3433","other",0.67614,9.8,58045.001,FALSE
"2360",2016,"Texas City Cogeneration","Texas-New Mexico Power Co","167","Galveston","29.378697","-94.943829","gas",0.2209,450,870799,FALSE
"2361",2016,"Texas City Plant Union Carbide","Texas-New Mexico Power Co","167","Galveston","29.37612","-94.946477","other",0.12917,96,108629,FALSE
"2364",2016,"Texas Petrochemicals","CenterPoint Energy","201","Harris","29.6981","-95.2547","gas",0.03426,595,178553,FALSE
"2366",2016,"The Methodist Hospital, Gas Turbine","CenterPoint Energy","201","Harris","29.709444","-95.400278","gas",0.68767,5,30120,FALSE
"2367",2016,"Ticona Polymers Inc","AEP Texas Central Company","355","Nueces","27.5697","-97.8228","gas",0.52415,56.8,260800,FALSE
"2368",2016,"TP 4","Guadalupe Valley Elec Coop Inc","187","Guadalupe","29.548136","-97.999587","hydro",0.60431,2.4,12705,FALSE
"2370",2016,"Trent Wind Farm LP","Oncor Electric Delivery Company LLC","353","Nolan","32.4301","-100.235652","wind",0.32351,150,425092,FALSE
"2371",2016,"Trinidad","Oncor Electric Delivery Company LLC","213","Henderson","32.124519","-96.101277","gas",0.00873,243.3,18601,FALSE
"2372",2016,"Trinity Hills","Oncor Electric Delivery Company LLC","503","Young","33.383611","-98.711944","wind",0.31619,225,623201,FALSE
"2373",2016,"Turkey Track Wind  Energy LLC","AEP Texas North Company","353","Nolan","32.1981","-100.2686","wind",0.33807,169.5,501972,FALSE
"2374",2016,"Twin Oaks","Public Service Co of NM","395","Robertson","31.091925","-96.69503","coal",0.29676,949.2,2467589,FALSE
"2375",2016,"TX Hereford Wind","Sharyland Utilities LP","117","Deaf Smith","34.748056","-102.174444","wind",0.42259,200,740386,FALSE
"2376",2016,"TX Jumbo Road Wind","Sharyland Utilities LP","117","Deaf Smith","34.72","-102.253333","wind",0.37855,299.7,993831,FALSE
"2378",2016,"Tyler Bluff Wind Project, LLC","Brazos Electric Power Coop Inc","097","Cooke","33.703851","-97.372009","wind",0.01115,125.6,12272,FALSE
"2379",2016,"Union Carbide Seadrift Cogen","AEP Texas Central Company","057","Calhoun","28.5105","-96.7706","gas",0.45114,168,663930.08,FALSE
"2381",2016,"University of Texas at Dallas","Oncor Electric Delivery Company LLC","085","Collin","32.9883","-96.7489","gas",1e-04,3.5,3,FALSE
"2385",2016,"V H Braunig","City of San Antonio - (TX)","029","Bexar","29.257046","-98.384045","gas",0.22256,1688,3290929,FALSE
"2387",2016,"Valero Refinery Corpus Christi West","AEP Texas Central Company","355","Nueces","27.8175","-97.4814","oil",0.29812,76.7,200304,FALSE
"2391",2016,"Victoria Power Station","AEP Texas Central Company","469","Victoria","28.7883","-97.01","gas",0.1012,712.9,631973,FALSE
"2392",2016,"Victoria Texas Plant","AEP Texas Central Company","469","Victoria","28.675088","-96.956014","gas",0.65032,102.4,583352,FALSE
"2393",2016,"Village Creek Water Reclamation Facility","Oncor Electric Delivery Company LLC","439","Tarrant","32.775093","-97.14209","other",0.29682,13.5,35102,FALSE
"2394",2016,"W A Parish","CenterPoint Energy","157","Fort Bend","29.4828","-95.6311","coal",0.37877,4008.4,13299863,FALSE
"2396",2016,"Wake Wind Energy Center","Wind Energy Transmission Texas LLC","107","Crosby","33.825","-101.099722","wind",0.06742,443.1,261682,FALSE
"2397",2016,"Walnut Springs Solar","Texas-New Mexico Power Co","035","Bosque","32.07868","-97.768464","solar",0,5,0,FALSE
"2398",2016,"Weatherford","Weatherford Mun Utility System","367","Parker","32.7581","-97.7873","oil",0,5.7,0,FALSE
"2399",2016,"Webberville Solar Project","Austin Energy","453","Travis","30.238492","-97.508812","solar",0.16777,30,44091,FALSE
"2401",2016,"West Texas Wind Energy LLC","AEP Texas North Company","461","Upton","31.1392","-102.2253","wind",0.1857,75,122002,FALSE
"2402",2016,"Westhollow Technology Center","CenterPoint Energy","201","Harris","29.726017","-95.638249","gas",0.78847,3.7,25556,FALSE
"2403",2016,"WestRock (TX)","Entergy Gulf States - LA LLC","241","Jasper","30.3419","-94.0656","other",0.88408,57.7,446859,FALSE
"2404",2016,"Westside Landfill Gas Recovery","Oncor Electric Delivery Company LLC","367","Parker","32.724553","-97.537118","other",0.87854,4.8,36941.001,FALSE
"2405",2016,"Whirlwind Energy Center","AEP Texas North Company","153","Floyd","34.105","-101.0986","wind",0.39968,59.8,209372,FALSE
"2409",2016,"Whitetail","AEP Texas Central Company","479","Webb","27.488056","-99.005278","wind",0.32039,92,258207,FALSE
"2410",2016,"Whitney","Brazos Electric Power Coop Inc","035","Bosque","31.8694","-97.3667","hydro",0.38309,41.8,140277,FALSE
"2413",2016,"Winchester Power Park","Lower Colorado River Authority","149","Fayette","30.0381","-96.9875","gas",0.01972,242,41797,FALSE
"2414",2016,"Windthorst-2","Brazos Electric Power Coop Inc","009","Archer","33.495278","-98.5","wind",0.40869,67.6,242014,FALSE
"2415",2016,"Wise County Power Company, LLC","Oncor Electric Delivery Company LLC","497","Wise","33.0583","-97.9103","gas",0.4023,746,2629032.71,FALSE
"2416",2016,"Wolf Hollow Generating Station","Oncor Electric Delivery Company LLC","221","Hood","32.33422","-97.731686","gas",0.43877,788.4,3030294,FALSE
"2418",2016,"Wolf Ridge Wind","Brazos Electric Power Coop Inc","097","Cooke","33.733006","-97.428406","wind",0.37978,112.5,374275,FALSE
"2419",2016,"Woodward Mountain I","AEP Texas North Company","371","Pecos","30.9514","-102.414067","wind",0.22807,82,163825,FALSE
"2420",2016,"Woodward Mountain II","AEP Texas North Company","371","Pecos","30.9514","-102.414067","wind",0.21813,78,149046,FALSE
"2421",2016,"Yates Gas Plant","AEP Texas North Company","371","Pecos","30.8847","-101.9208","gas",0.44139,5.6,21653,FALSE
"2422",2018,"Tenaska Kiamichi Generating Station","Oncor Electric Delivery Company LLC","121","Pittsburg","34.6831","-95.9349","gas",0.45709,1370,5485625,FALSE
"2423",2018,"Abbott TP 3","Guadalupe Valley Elec Coop Inc","187","Guadalupe","29.593951","-98.040734","hydro",0.37618,2.8,9227,FALSE
"2424",2018,"Air Liquide Bayport Complex","CenterPoint Energy","201","Harris","29.6225","-95.0458","gas",0.4684,537.2,2204224,FALSE
"2425",2018,"Alamo 6","Lower Colorado River Authority","371","Pecos","30.993056","-102.270833","solar",0.28666,105,263666,FALSE
"2427",2018,"Ameresco Dallas LLC","Oncor Electric Delivery Company LLC","113","Dallas","32.648611","-96.644444","other",0.64381,4.2,23687.001,FALSE
"2428",2018,"Amistad Dam & Power","AEP Texas Central Company","465","Val Verde","29.449827","-101.06011","hydro",0.16148,66,93360,FALSE
"2429",2018,"Anacacho Wind Farm, LLC","Oncor Electric Delivery Company LLC","271","Kinney","29.234722","-100.209167","wind",0.37609,99.8,328792,FALSE
"2431",2018,"Arlington Outlet Hydroelectric Generator","Oncor Electric Delivery Company LLC","439","Tarrant","32.639069","-97.242906","hydro",0.10256,1.3,1168,FALSE
"2432",2018,"Ascend Performance Materials Texas Inc.","CenterPoint Energy","039","Brazoria","29.2558","-95.2103","gas",0.57022,55.3,276229,FALSE
"2433",2018,"Astra Wind Farm","Sharyland Utilities LP","381","Randall","34.769544","-102.052422","wind",0.46547,163,664642,FALSE
"2434",2018,"Atascosita","CenterPoint Energy","201","Harris","29.9522","-95.2422","other",0.06474,10.2,5785.002,FALSE
"2435",2018,"Austin","Austin Energy","453","Travis","30.293424","-97.784408","hydro",0.21334,18,33640,FALSE
"2436",2018,"Austin Gas Recovery","Austin Energy","453","Travis","30.3344","-97.6217","other",0.71322,6.4,39986,FALSE
"2437",2018,"Bacliff Generating Station","CenterPoint Energy","167","Galveston","29.49233","-94.98483","gas",0.01802,427.2,67450.998,FALSE
"2438",2018,"Baffin Wind","AEP Texas Central Company","261","Kenedy","27.223056","-97.789167","wind",0.38191,188,628961,TRUE
"2439",2018,"Bandera Electric Coop PV","Electric Transmission Texas LLC","385","Real","29.681032","-99.762212","solar",0.23942,1.5,3146,FALSE
"2440",2018,"Barilla Solar","AEP Texas Central Company","371","Pecos","30.96","-103.35","solar",0.17979,30.2,47563,FALSE
"2441",2018,"Barney M. Davis","AEP Texas Central Company","355","Nueces","27.6064","-97.3117","gas",0.18994,1082.2,1800646,FALSE
"2442",2018,"Barton Chapel Wind Farm","Oncor Electric Delivery Company LLC","237","Jack","33.06797","-98.337652","wind",0.22046,120,231745,FALSE
"2443",2018,"BASF Freeport Works","CenterPoint Energy","039","Brazoria","29.002","-95.394","gas",0.74005,92.7,600957,FALSE
"2444",2018,"Bastrop Clean Energy Center","Lower Colorado River Authority","021","Bastrop","30.1458","-97.55","gas",0.38276,618.7,2074497,FALSE
"2446",2018,"Baytown Energy Center","CenterPoint Energy","071","Chambers","29.7731","-94.9019","gas",0.5255,932.9,4294527,FALSE
"2447",2018,"BayWa r.e Mozart LLC","AEP Texas North Company","263","Kent","32.969722","-100.524167","wind",0.27826,30,73127,FALSE
"2448",2018,"Bearkat","Wind Energy Transmission Texas LLC","173","Glasscock","31.727237","-101.582","wind",0.27673,300.1,727476,FALSE
"2449",2018,"Big Brown","Oncor Electric Delivery Company LLC","161","Freestone","31.8206","-96.0544","coal",0.04707,1986.8,819142,FALSE
"2450",2018,"Big Spring Wind Power Facility","Oncor Electric Delivery Company LLC","227","Howard","32.2075","-101.388333","wind",0.1223,34.3,36747,FALSE
"2452",2018,"Blue Cloud Wind Energy LLC","Southwestern Public Service Co","017","Bailey","34.03821","-102.665242","wind",0.02755,148.4,35818,FALSE
"2455",2018,"Blue Summit Storage, LLC","AEP Texas North Company","487","Wilbarger","34.299","-99.399","other",0,30,-3031,FALSE
"2456",2018,"Blue Summit Wind LLC","AEP Texas North Company","487","Wilbarger","34.29","-99.364722","wind",0.38486,135.4,456482,FALSE
"2457",2018,"Blue Wing Solar Energy Generation","City of San Antonio - (TX)","029","Bexar","29.304177","-98.400339","solar",0.17899,13.9,21795,FALSE
"2458",2018,"Bluebell Solar","Lower Colorado River Authority","431","Sterling","31.87","-100.828","solar",0.0275,30,7228,FALSE
"2462",2018,"Bobcat Bluff Wind Project LLC","Oncor Electric Delivery Company LLC","009","Archer","33.493056","-98.581944","wind",0.26915,150,353665,FALSE
"2463",2018,"Bosque County Power Plant","Brazos Electric Power Coop Inc","035","Bosque","31.8594","-97.3586","gas",0.59197,807,4184857,FALSE
"2464",2018,"Bovine","CenterPoint Energy","015","Austin","29.631324","-96.076894","solar",0,10,0,FALSE
"2465",2018,"BP Chemicals Green Lake Plant","AEP Texas Central Company","057","Calhoun","28.5707","-96.8333","other",0.16043,38.8,54528,FALSE
"2466",2018,"Brazos Valley Energy, LP","CenterPoint Energy","157","Fort Bend","29.4731","-95.6244","gas",0.28366,1075.6,2672723,FALSE
"2467",2018,"Brazos Wind Farm","Oncor Electric Delivery Company LLC","415","Scurry","32.94793","-101.147784","wind",0.25597,160,358773,FALSE
"2468",2018,"Bridgeport Gas Processing Plant","Wise Electric Coop Inc","497","Wise","33.195763","-97.802547","gas",0.51803,11.6,52640.003,FALSE
"2469",2018,"Briscoe Wind Farm","AEP Texas North Company","045","Briscoe","34.432267","-101.237233","wind",0.37154,150,488209,FALSE
"2470",2018,"Bronson","CenterPoint Energy","157","Fort Bend","29.537482","-95.969548","solar",0,10,0,FALSE
"2471",2018,"Bruennings Breeze Wind Farm","AEP Texas Central Company","489","Willacy","26.522222","-97.691111","wind",0.34347,228,686008,TRUE
"2472",2018,"Bryan (TX)","City of Bryan - (TX)","041","Brazos","30.64741","-96.372316","gas",0.00045,138,549,FALSE
"2473",2018,"Bryan Solar, LLC","AEP Texas North Company","377","Presidio","29.6","-104.3","solar",0.27896,10,24437,FALSE
"2474",2018,"Buchanan Dam (TX)","Lower Colorado River Authority","299","Llano","30.7507","-98.4176","hydro",0.0834,54.9,40107.999,FALSE
"2475",2018,"Buckthorn Solar 1","AEP Texas North Company","371","Pecos","30.57552","-102.551292","solar",0.11191,202,198020,FALSE
"2476",2018,"Buckthorn Wind Project","Brazos Electric Power Coop Inc","143","Erath","32.371306","-98.377389","wind",0.41336,100.5,363913,FALSE
"2478",2018,"Buffalo Gap 2 Wind Farm","AEP Texas Central Company","353","Nolan","32.318221","-100.176986","wind",0.30619,232.5,623620,FALSE
"2479",2018,"Buffalo Gap 3 Wind Farm","AEP Texas Central Company","353","Nolan","32.2878","-100.1","wind",0.32557,170.2,485413,FALSE
"2480",2018,"Buffalo Gap Wind Farm","AEP Texas Central Company","441","Taylor","32.311556","-100.061589","wind",0.33417,120.6,353033,FALSE
"2481",2018,"Bull Creek Wind","Oncor Electric Delivery Company LLC","033","Borden","32.929014","-101.578617","wind",0.22161,180,349442,FALSE
"2484",2018,"C. R. Wing Cogeneration Plant","Oncor Electric Delivery Company LLC","227","Howard","32.273178","-101.422386","gas",0.30354,230,611570,FALSE
"2485",2018,"Cactus Flats Wind Energy Project","AEP Texas Central Company","095","Concho","31.112474","-100.028142","wind",0.15342,150,201594,FALSE
"2486",2018,"Callahan Divide Wind Energy Center","AEP Texas Central Company","441","Taylor","32.303889","-100.021667","wind",0.42321,114,422634,FALSE
"2487",2018,"Calpine Hidalgo Energy Center","AEP Texas Central Company","215","Hidalgo","26.34172","-98.175759","gas",0.4077,551.3,1968953,FALSE
